310200,333,310000,100
310200,333,310000,200
310200,258,310000,200
310200,258,310100,100
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
